iter	Logloss
1515	0.4735677933
1516	0.4735376424
1517	0.4735045499
1518	0.4734757165
1519	0.4734423482
1520	0.4734109716
1521	0.4733819237
1522	0.4733568286
1523	0.4733305997
1524	0.4732995908
1525	0.4732743118
1526	0.4732430578
1527	0.4732118957
1528	0.4731796612
1529	0.4731538306
1530	0.4731227298
1531	0.4730950301
1532	0.4730676982
1533	0.473036291
1534	0.473007764
1535	0.4729750085
1536	0.4729496683
1537	0.472922275
1538	0.472892216
1539	0.4728666306
1540	0.472842516
1541	0.472816042
1542	0.4727847573
1543	0.4727612555
1544	0.4727318399
1545	0.4727000037
1546	0.4726697609
1547	0.4726406824
1548	0.4726155872
1549	0.4725890519
1550	0.4725613216
1551	0.4725353685
1552	0.4725116522
1553	0.4724867716
1554	0.4724590719
1555	0.4724269293
1556	0.4723943577
1557	0.4723686497
1558	0.4723380085
1559	0.472312515
1560	0.4722826705
1561	0.4722523357
1562	0.4722223073
1563	0.4721952818
1564	0.4721704011
1565	0.4721432837
1566	0.4721197819
1567	0.4720937675
1568	0.4720661291
1569	0.4720360701
1570	0.4720106685
1571	0.471982877
1572	0.47195674
1573	0.4719274777
1574	0.4718988894
1575	0.4718735798
1576	0.4718497103
1577	0.4718216123
1578	0.4717906034
1579	0.4717621071
1580	0.471734867
1581	0.4717053596
1582	0.4716797742
1583	0.4716556289
1584	0.4716319432
1585	0.471606174
1586	0.4715790872
1587	0.4715496103
1588	0.4715186627
1589	0.4714944561
1590	0.4714642746
1591	0.4714405889
1592	0.4714093655
1593	0.4713823706
1594	0.4713532615
1595	0.4713322722
1596	0.4713061966
1597	0.4712833076
1598	0.4712587334
1599	0.4712308499
1600	0.4712011585
1601	0.4711727235
1602	0.4711485169
1603	0.4711236669
1604	0.471100257
1605	0.4710752232
1606	0.4710501893
1607	0.4710253393
1608	0.4709996926
1609	0.4709741685
1610	0.4709430983
1611	0.4709179725
1612	0.4708881586
1613	0.4708580383
1614	0.4708317788
1615	0.4708040792
1616	0.4707774213
1617	0.4707534905
1618	0.4707296823
1619	0.4707014924
1620	0.4706750184
1621	0.4706447142
1622	0.470624491
1623	0.4705943095
1624	0.4705672226
1625	0.470537562
1626	0.4705125894
1627	0.4704832045
1628	0.4704534825
1629	0.4704299807
1630	0.4704009328
1631	0.470377431
1632	0.4703531019
1633	0.4703311628
1634	0.4703038921
1635	0.4702804822
1636	0.470256337
1637	0.4702309354
1638	0.4702040631
1639	0.4701782019
1640	0.4701548227
1641	0.4701273681
1642	0.4700996991
1643	0.4700758603
1644	0.4700500297
1645	0.4700267118
1646	0.4700026584
1647	0.4699784212
1648	0.469956237
1649	0.4699268214
1650	0.4699007764
1651	0.4698751604
1652	0.4698488702
1653	0.4698232235
1654	0.4697968415
1655	0.4697760361
1656	0.4697503281
1657	0.4697241605
1658	0.469701149
1659	0.4696763296
1660	0.469649733
1661	0.4696244847
1662	0.4696013812
1663	0.4695744782
1664	0.4695460738
1665	0.4695217754
1666	0.4694957303
1667	0.4694686129
1668	0.4694461222
1669	0.469423938
1670	0.4693973108
1671	0.4693712964
1672	0.4693473043
1673	0.4693238638
1674	0.469298309
1675	0.4692742557
1676	0.4692520715
1677	0.4692289067
1678	0.4692029843
1679	0.4691825159
1680	0.4691560113
1681	0.4691297824
1682	0.4691045953
1683	0.4690834223
1684	0.4690608397
1685	0.4690351624
1686	0.4690127637
1687	0.4689865041
1688	0.4689608575
1689	0.4689388571
1690	0.4689146505
1691	0.4688921292
1692	0.4688688726
1693	0.4688429807
1694	0.4688171502
1695	0.468793771
1696	0.4687699627
1697	0.4687437952
1698	0.4687224995
1699	0.4687023989
1700	0.4686738719
1701	0.4686543535
1702	0.4686289213
1703	0.4686091577
1704	0.4685857172
1705	0.4685601931
1706	0.4685407665
1707	0.4685193177
1708	0.4684975624
1709	0.4684750105
1710	0.4684485365
1711	0.4684273021
1712	0.4684066806
1713	0.4683832707
1714	0.4683621896
1715	0.4683384427
1716	0.4683176373
1717	0.4682923889
1718	0.4682707256
1719	0.4682491848
1720	0.4682243654
1721	0.4681989945
1722	0.4681724592
1723	0.4681490494
1724	0.4681251799
1725	0.4681042519
1726	0.4680799228
1727	0.4680559614
1728	0.4680326741
1729	0.4680099383
1730	0.4679883669
1731	0.4679638233
1732	0.4679458062
1733	0.4679237446
1734	0.4679005798
1735	0.4678759749
1736	0.4678524731
1737	0.4678317597
1738	0.4678127009
1739	0.4677943468
1740	0.4677702934
1741	0.4677509282
1742	0.4677334014
1743	0.4677053647
1744	0.4676831192
1745	0.4676635088
1746	0.467640007
1747	0.4676175777
1748	0.4675939533
1749	0.4675743736
1750	0.4675558969
1751	0.4675300357
1752	0.4675051857
1753	0.467483124
1754	0.4674609398
1755	0.4674385717
1756	0.4674142426
1757	0.4673912004
1758	0.467367668
1759	0.4673489462
1760	0.4673278038
1761	0.4673084385
1762	0.4672890733
1763	0.4672672874
1764	0.4672431115
1765	0.4672205289
1766	0.4672007041
1767	0.4671754863
1768	0.4671535472
1769	0.467129831
1770	0.4671075854
1771	0.4670835015
1772	0.4670645652
1773	0.4670472835
1774	0.4670274587
1775	0.4670061018
1776	0.4669851125
1777	0.4669609673
1778	0.4669352899
1779	0.4669153732
1780	0.4668909215
1781	0.4668684002
1782	0.4668512105
1783	0.4668283215
1784	0.4668088337
1785	0.4667862818
1786	0.4667664569
1787	0.4667482254
1788	0.4667274506
1789	0.4667037037
1790	0.4666806002
1791	0.4666557809
1792	0.4666361399
1793	0.4666129751
1794	0.4665894733
1795	0.4665691888
1796	0.4665477093
1797	0.4665296923
1798	0.4665093772
1799	0.4664850481
1800	0.4664681954
1801	0.4664508831
1802	0.4664279635
1803	0.4664062389
1804	0.4663860463
1805	0.4663630654
1806	0.4663400845
1807	0.4663179616
1808	0.4662960225
1809	0.4662715708
1810	0.466253615
1811	0.4662318904
1812	0.4662082354
1813	0.4661860512
1814	0.4661646943
1815	0.4661447468
1816	0.4661269749
1817	0.4661050665
1818	0.466088367
1819	0.4660709015
1820	0.4660496672
1821	0.4660280039
1822	0.4660044408
1823	0.4659861786
1824	0.4659676713
1825	0.4659474175
1826	0.4659240689
1827	0.4659070937
1828	0.4658908232
1829	0.4658668924
1830	0.4658489673
1831	0.465831655
1832	0.4658133316
1833	0.4657947324
1834	0.4657721498
1835	0.4657514363
1836	0.4657340321
1837	0.4657170875
1838	0.4657006026
1839	0.4656789699
1840	0.4656582871
1841	0.4656418634
1842	0.4656263896
1843	0.465605002
1844	0.4655870769
1845	0.4655664247
1846	0.4655449146
1847	0.465523956
1848	0.4655075936
1849	0.4654866657
1850	0.4654648185
1851	0.4654452081
1852	0.4654297037
1853	0.465407642
1854	0.4653876027
1855	0.4653643154
1856	0.465341028
1857	0.4653220918
1858	0.465303799
1859	0.4652869769
1860	0.4652708903
1861	0.4652545892
1862	0.4652384413
1863	0.4652179423
1864	0.46519585
1865	0.465172532
1866	0.4651559245
1867	0.4651351498
1868	0.4651128123
1869	0.4650975224
1870	0.4650812519
1871	0.4650605078
1872	0.4650445131
1873	0.4650228804
1874	0.465007284
1875	0.4649859577
1876	0.4649691664
1877	0.4649501382
1878	0.4649338371
1879	0.4649136139
1880	0.4648916441
1881	0.4648731981
1882	0.4648578775
1883	0.4648366125
1884	0.4648182278
1885	0.4648016509
1886	0.4647821631
1887	0.4647657394
1888	0.4647479369
1889	0.4647322792
1890	0.4647115045
1891	0.4646959387
1892	0.4646749802
1893	0.4646582807
1894	0.4646440938
1895	0.4646249431
1896	0.4646048118
1897	0.4645871318
1898	0.464570126
1899	0.464551588
1900	0.4645302311
1901	0.4645094564
1902	0.4644905201
1903	0.4644699292
1904	0.4644493996
1905	0.4644358562
1906	0.4644194325
1907	0.4644046634
1908	0.4643841032
1909	0.4643706211
1910	0.4643507043
1911	0.4643332388
1912	0.4643159265
1913	0.4642961323
1914	0.4642759704
1915	0.4642567583
1916	0.4642385268
1917	0.4642223176
1918	0.4642053118
1919	0.4641839548
1920	0.4641635172
1921	0.4641466032
1922	0.464129628
1923	0.4641117642
1924	0.4640980369
1925	0.4640832678
1926	0.4640631059
1927	0.4640459162
1928	0.4640285733
1929	0.4640117819
1930	0.4639947454
1931	0.4639746141
1932	0.4639552795
1933	0.4639397444
1934	0.4639220032
1935	0.4639066519
1936	0.4638924038
1937	0.4638740803
1938	0.4638556037
1939	0.463836024
1940	0.4638188036
1941	0.4638023799
1942	0.4637860482
1943	0.463769839
1944	0.4637558359
1945	0.4637368997
1946	0.4637209969
1947	0.4637016623
1948	0.4636812246
1949	0.463661124
1950	0.4636416974
1951	0.4636246303
1952	0.4636070116
1953	0.4635893316
1954	0.4635705486
1955	0.4635558408
1956	0.4635385285
1957	0.4635189794
1958	0.4635041184
1959	0.4634868061
1960	0.4634719758
1961	0.4634544184
1962	0.4634405073
1963	0.4634202534
1964	0.4634053618
1965	0.463389888
1966	0.4633728209
1967	0.4633544361
1968	0.4633387478
1969	0.4633203631
1970	0.4633059005
1971	0.4632918055
1972	0.4632737272
1973	0.4632548216
1974	0.4632377544
1975	0.4632177764
1976	0.4632015059
1977	0.4631846839
1978	0.4631669426
1979	0.4631527251
1980	0.4631349532
1981	0.4631160476
1982	0.4630983982
1983	0.4630840275
1984	0.463070147
1985	0.4630560521
1986	0.4630369626
1987	0.4630170458
1988	0.4630002544
1989	0.4629826051
1990	0.462966641
1991	0.462952301
1992	0.462935816
1993	0.4629189633
1994	0.462898066
1995	0.4628807844
1996	0.4628658315
1997	0.462853575
1998	0.4628390817
1999	0.4628220758
2000	0.4628047023
2001	0.462790546
2002	0.4627704148
2003	0.462755278
2004	0.4627394978
2005	0.4627267817
2006	0.4627126255
2007	0.4626952519
2008	0.4626786444
2009	0.4626638447
2010	0.4626446633
2011	0.4626256351
2012	0.4626069746
2013	0.4625895704
2014	0.462574832
2015	0.4625573971
2016	0.4625395639
2017	0.4625252545
2018	0.4625074826
2019	0.4624921313
2020	0.4624736547
2021	0.4624583647
2022	0.462439551
2023	0.4624201858
2024	0.4624048652
2025	0.4623870014
2026	0.4623680651
2027	0.4623491288
2028	0.462333318
2029	0.4623155461
2030	0.4622968243
2031	0.4622788686
2032	0.4622641301
2033	0.4622474
2034	0.4622285557
2035	0.4622094049
2036	0.462196842
2037	0.4621812457
2038	0.4621626465
2039	0.4621422701
2040	0.4621238853
2041	0.4621085034
2042	0.4620917121
2043	0.4620743079
2044	0.4620615305
2045	0.4620499481
2046	0.4620305216
2047	0.4620126578
2048	0.4619988079
2049	0.461982231
2050	0.4619697907
2051	0.4619515286
2052	0.4619380464
2053	0.4619214695
2054	0.4619060264
2055	0.4618908283
2056	0.4618726275
2057	0.4618541202
2058	0.4618365934
2059	0.4618240305
2060	0.4618104258
2061	0.4617933893
2062	0.4617780993
2063	0.4617588567
2064	0.4617434135
2065	0.4617283074
2066	0.4617141511
2067	0.4616973291
2068	0.4616818247
2069	0.4616657993
2070	0.4616495595
2071	0.4616307151
2072	0.4616162831
2073	0.4615991547
2074	0.4615837728
2075	0.4615649591
2076	0.4615477388
2077	0.46153585
2078	0.4615204987
2079	0.4615063118
2080	0.4614940554
2081	0.4614806039
2082	0.4614662944
2083	0.4614487677
2084	0.4614312715
2085	0.4614173911
2086	0.4614016108
2087	0.4613835938
2088	0.4613720727
2089	0.4613566908
2090	0.4613405123
2091	0.461328409
2092	0.4613133029
2093	0.4612983193
2094	0.4612841018
2095	0.4612719679
2096	0.4612597114
2097	0.4612420927
2098	0.4612234935
2099	0.4612063957
2100	0.4611875514
2101	0.4611713422
2102	0.4611538767
2103	0.4611409155
2104	0.4611224695
2105	0.4611110709
2106	0.4610969147
2107	0.4610792654
2108	0.4610663654
2109	0.4610493289
2110	0.461032323
2111	0.4610141834
2112	0.4609967486
2113	0.4609817957
2114	0.4609703052
2115	0.4609581407
2116	0.4609423605
2117	0.4609310845
2118	0.4609191038
2119	0.4609074295
2120	0.4608905155
2121	0.4608736629
2122	0.4608597518
2123	0.4608439409
2124	0.4608248514
2125	0.4608133303
2126	0.4607971824
2127	0.4607840986
2128	0.4607702795
2129	0.4607539783
2130	0.4607397302
2131	0.4607258497
2132	0.4607113564
2133	0.4606978436
2134	0.4606863226
2135	0.4606717067
2136	0.4606592357
2137	0.4606411574
2138	0.4606229259
2139	0.4606115274
2140	0.4605944296
2141	0.4605842567
2142	0.4605674347
2143	0.4605499385
2144	0.4605335761
2145	0.4605196038
2146	0.4605070409
2147	0.4604891158
2148	0.4604769818
2149	0.4604638061
2150	0.4604487613
2151	0.4604342374
2152	0.460419836
2153	0.4604060781
2154	0.4603933926
2155	0.4603799718
2156	0.4603640996
2157	0.4603517819
2158	0.4603338261
2159	0.4603173412
2160	0.4603040429
2161	0.4602892125
2162	0.4602749644
2163	0.4602609001
2164	0.4602483678
2165	0.4602352534
2166	0.4602227211
2167	0.4602044896
2168	0.4601899963
2169	0.4601751966
2170	0.4601626644
2171	0.4601480791
2172	0.4601312571
2173	0.4601137916
2174	0.4600976437
2175	0.4600849276
2176	0.4600737436
2177	0.4600612113
2178	0.4600445731
2179	0.4600330214
2180	0.460017425
2181	0.4599994693
2182	0.4599831988
2183	0.4599681233
2184	0.4599506885
2185	0.4599337439
2186	0.4599199247
2187	0.4599074231
2188	0.4598961778
2189	0.4598776399
2190	0.4598659349
2191	0.4598544751
2192	0.4598374386
2193	0.4598206166
2194	0.4598074102
2195	0.4597940813
2196	0.4597779334
2197	0.4597666268
2198	0.4597525012
2199	0.4597414397
2200	0.4597253837
2201	0.4597076118
2202	0.459691709
2203	0.4596785027
2204	0.4596635498
2205	0.4596491178
2206	0.4596364323
2207	0.4596224599
2208	0.4596099889
2209	0.4595937797
2210	0.4595812781
2211	0.4595686846
2212	0.4595534866
2213	0.4595394222
2214	0.4595254498
2215	0.4595142045
2216	0.4595013659
2217	0.4594876692
2218	0.4594741258
2219	0.4594603679
2220	0.45944422
2221	0.4594321167
2222	0.4594180524
2223	0.4594026705
2224	0.459389648
2225	0.4593796896
2226	0.4593690265
2227	0.4593516836
2228	0.45933909
2229	0.4593272319
2230	0.4593153125
2231	0.4593017078
2232	0.4592874596
2233	0.4592738549
2234	0.4592592697
2235	0.4592433669
2236	0.4592302831
2237	0.4592188233
2238	0.4592048203
2239	0.4591904496
2240	0.459178622
2241	0.4591650786
2242	0.4591538333
2243	0.4591439056
2244	0.4591314652
2245	0.4591188717
2246	0.4591050219
2247	0.4590870661
2248	0.459073921
2249	0.4590608679
2250	0.4590480292
2251	0.4590375499
2252	0.4590227502
2253	0.459009452
2254	0.4589927525
2255	0.4589739082
2256	0.4589595987
2257	0.4589492726
2258	0.4589347793
2259	0.4589248516
2260	0.4589117984
2261	0.4589004612
2262	0.4588892159
2263	0.4588742323
2264	0.4588612098
2265	0.4588434073
2266	0.4588297106
2267	0.4588164124
2268	0.4588010305
2269	0.4587886208
2270	0.4587735147
2271	0.4587589907
2272	0.4587475003
2273	0.4587317814
2274	0.4587159705
2275	0.4587023964
2276	0.4586894658
2277	0.4586777609
2278	0.4586618275
2279	0.4586501225
2280	0.4586395207
2281	0.4586284286
2282	0.458617459
2283	0.4586043446
2284	0.4585915059
2285	0.4585786979
2286	0.4585656754
2287	0.4585526529
2288	0.4585413769
2289	0.4585285382
2290	0.458518825
2291	0.4585038108
2292	0.4584900529
2293	0.4584745484
2294	0.4584616178
2295	0.4584508015
2296	0.4584352971
2297	0.4584216311
2298	0.4584095891
2299	0.4583984663
2300	0.4583864243
2301	0.4583759144
2302	0.4583599197
2303	0.4583424236
2304	0.4583279609
2305	0.4583144788
2306	0.4583050106
2307	0.4582926316
2308	0.4582788124
2309	0.4582626951
2310	0.4582458118
2311	0.4582358534
2312	0.4582218198
2313	0.4582069281
2314	0.4581923736
2315	0.4581817104
2316	0.4581672478
2317	0.4581560637
2318	0.4581433476
2319	0.4581329909
2320	0.45812291
2321	0.4581055058
2322	0.4580920543
2323	0.4580809928
2324	0.4580661012
2325	0.4580529867
2326	0.4580389224
2327	0.4580260838
2328	0.4580147772
2329	0.4580017853
2330	0.4579894675
2331	0.4579777013
2332	0.4579574475
2333	0.4579469988
2334	0.4579354471
2335	0.4579215053
2336	0.4579105664
2337	0.457899842
2338	0.4578887499
2339	0.4578783319
2340	0.4578627661
2341	0.4578515821
2342	0.4578366292
2343	0.4578204506
2344	0.4578107374
2345	0.4577937621
2346	0.4577824249
2347	0.4577676865
2348	0.4577544188
2349	0.4577433267
2350	0.4577329087
2351	0.4577188137
2352	0.4577065573
2353	0.4576949136
2354	0.457680451
2355	0.4576633225
2356	0.4576517095
2357	0.4576385032
2358	0.4576191379
2359	0.4576064831
2360	0.4575971682
2361	0.4575839924
2362	0.4575727165
2363	0.4575619614
2364	0.457550808
2365	0.4575376323
2366	0.457523568
2367	0.4575106374
2368	0.4574977987
2369	0.457484623
2370	0.4574743889
2371	0.4574651659
2372	0.4574486196
2373	0.4574374049
2374	0.4574253936
2375	0.4574123098
2376	0.4573975407
2377	0.4573849472
2378	0.457371894
2379	0.4573585651
2380	0.4573454507
2381	0.4573328265
2382	0.4573184558
2383	0.4573082829
2384	0.4572942492
2385	0.4572834022
2386	0.4572737809
2387	0.4572612793
2388	0.4572477971
2389	0.457234744
2390	0.4572213844
2391	0.4572099553
2392	0.4571978826
2393	0.4571868824
2394	0.4571756677
2395	0.4571650046
2396	0.4571494389
2397	0.4571365389
2398	0.457126029
2399	0.4571155803
2400	0.4571041512
2401	0.4570929365
2402	0.4570812928
2403	0.4570709974
2404	0.4570605487
2405	0.4570438186
2406	0.4570308574
2407	0.4570165786
2408	0.4570059155
2409	0.4569965086
2410	0.4569799317
2411	0.4569692686
2412	0.4569574104
2413	0.4569465635
2414	0.4569326523
2415	0.4569205797
2416	0.4569093037
2417	0.4568972005
2418	0.4568878855
2419	0.4568755065
2420	0.4568665286
2421	0.4568556204
2422	0.4568442525
2423	0.4568319347
2424	0.4568187283
2425	0.4568034077
2426	0.4567939396
2427	0.4567801204
2428	0.4567699169
2429	0.4567579056
2430	0.4567423092
2431	0.4567325653
2432	0.4567228827
2433	0.4567137209
2434	0.4567009742
2435	0.456688779
2436	0.456675542
2437	0.4566656755
2438	0.4566508452
2439	0.456638221
2440	0.4566264854
2441	0.4566137693
2442	0.4566016967
2443	0.4565885823
2444	0.4565766935
2445	0.4565672866
2446	0.4565569605
2447	0.4565470941
2448	0.4565367986
2449	0.4565285255
2450	0.4565153498
2451	0.4565068928
2452	0.4564919705
2453	0.4564811235
2454	0.4564721457
2455	0.4564649143
2456	0.4564522289
2457	0.4564425156
2458	0.4564299834
2459	0.4564213119
2460	0.4564093006
2461	0.4563963393
2462	0.4563877598
2463	0.4563734197
2464	0.4563616535
2465	0.4563507146
2466	0.4563364051
2467	0.4563258952
2468	0.4563151401
2469	0.4563049673
2470	0.4562942428
2471	0.4562813429
2472	0.4562695767
2473	0.4562583926
2474	0.4562509468
2475	0.4562391193
2476	0.4562268628
2477	0.4562118793
2478	0.4562005727
2479	0.4561893273
2480	0.4561807172
2481	0.4561708813
2482	0.4561563574
2483	0.4561412819
2484	0.4561323653
2485	0.4561205072
2486	0.4561121422
2487	0.4561021838
2488	0.4560921028
2489	0.4560793867
2490	0.4560679882
2491	0.4560551189
2492	0.456044517
2493	0.4560343748
2494	0.4560213523
2495	0.4560108423
2496	0.4559979424
2497	0.4559883517
2498	0.4559742874
2499	0.4559653095
2500	0.4559565461
2501	0.4559454846
2502	0.4559365068
2503	0.4559267322
2504	0.4559166819
2505	0.4559081637
2506	0.4558998292
2507	0.4558879711
2508	0.4558777676
2509	0.4558669512
2510	0.4558550931
2511	0.4558461459
2512	0.4558344716
2513	0.4558257388
2514	0.4558176189
2515	0.4558076299
2516	0.4557960475
2517	0.4557836991
2518	0.455776192
2519	0.4557676737
2520	0.4557574089
2521	0.4557465926
2522	0.455734428
2523	0.4557247148
2524	0.4557162271
2525	0.4557057785
2526	0.455694717
2527	0.4556839007
2528	0.4556733907
2529	0.4556606746
2530	0.4556489391
2531	0.4556379695
2532	0.4556269693
2533	0.4556144677
2534	0.4556049076
2535	0.4555963894
2536	0.4555882388
2537	0.4555754308
2538	0.4555645532
2539	0.455552787
2540	0.4555385388
2541	0.4555283046
2542	0.4555184994
2543	0.4555078669
2544	0.4554977553
2545	0.455485744
2546	0.4554746519
2547	0.4554644177
2548	0.4554525902
2549	0.455439966
2550	0.4554302221
2551	0.4554187623
2552	0.4554077008
2553	0.455396333
2554	0.4553875389
2555	0.455375834
2556	0.4553627502
2557	0.4553523935
2558	0.4553424657
2559	0.4553321703
2560	0.4553184737
2561	0.4553076267
2562	0.4552981585
2563	0.4552910498
2564	0.4552811833
2565	0.4552716845
2566	0.4552633195
2567	0.4552516145
2568	0.4552398177
2569	0.4552292465
2570	0.4552158869
2571	0.4552064188
2572	0.4551991874
2573	0.4551908224
2574	0.4551800673
2575	0.4551715491
2576	0.4551626018
2577	0.4551504066
2578	0.4551361278
2579	0.455128345
2580	0.455117835
2581	0.4551039852
2582	0.4550927705
2583	0.4550852328
2584	0.4550759179
2585	0.455068564
2586	0.4550587894
2587	0.4550505163
2588	0.4550397919
2589	0.4550271677
2590	0.4550181898
2591	0.455009212
2592	0.4549962814
2593	0.4549852199
2594	0.4549756599
2595	0.4549640162
2596	0.4549552835
2597	0.4549459072
2598	0.4549346619
2599	0.4549243971
2600	0.4549157563
2601	0.4549050319
2602	0.4548966668
2603	0.4548849925
2604	0.4548719394
2605	0.4548616746
2606	0.4548511953
2607	0.454838234
2608	0.4548292255
2609	0.4548174287
2610	0.4548067349
2611	0.4547971748
2612	0.4547892081
2613	0.4547787288
2614	0.4547727538
2615	0.4547601296
2616	0.4547515194
2617	0.4547430318
2618	0.4547338395
2619	0.4547228393
2620	0.4547106441
2621	0.4546999503
2622	0.4546891339
2623	0.4546796352
2624	0.4546715765
2625	0.4546640694
2626	0.4546557963
2627	0.4546432641
2628	0.4546333363
2629	0.4546248793
2630	0.4546148597
2631	0.4546058818
2632	0.4545927367
2633	0.454581614
2634	0.4545700622
2635	0.4545600119
2636	0.4545487666
2637	0.4545411982
2638	0.4545315156
2639	0.4545233957
2640	0.4545159499
2641	0.4545086266
2642	0.4544953896
2643	0.4544849716
2644	0.45447725
2645	0.4544695591
2646	0.4544600297
2647	0.4544511131
2648	0.4544428093
2649	0.4544353941
2650	0.4544252212
2651	0.4544125051
2652	0.45440509
2653	0.4543923126
2654	0.4543792288
2655	0.4543689946
2656	0.454358546
2657	0.45434966
2658	0.4543386905
2659	0.4543308157
2660	0.4543197849
2661	0.4543086008
2662	0.4542996229
2663	0.4542877954
2664	0.4542773161
2665	0.454265887
2666	0.4542551013
2667	0.4542445607
2668	0.4542336831
2669	0.4542230812
2670	0.4542159725
2671	0.4542072091
2672	0.4541982925
2673	0.454189192
2674	0.4541784983
2675	0.4541684786
2676	0.4541556706
2677	0.4541485618
2678	0.4541385421
2679	0.4541299626
2680	0.4541196671
2681	0.4541105361
2682	0.4541028451
2683	0.4540943881
2684	0.4540840927
2685	0.4540750229
2686	0.4540654935
2687	0.4540546159
2688	0.4540467411
2689	0.4540370891
2690	0.4540275597
2691	0.454016774
2692	0.4540085009
2693	0.4539985425
2694	0.45398791
2695	0.4539797288
2696	0.4539697091
2697	0.4539602716
2698	0.4539521823
2699	0.4539424691
2700	0.4539328171
2701	0.453925739
2702	0.4539182931
2703	0.4539081203
2704	0.4538974265
2705	0.4538901339
2706	0.4538762228
2707	0.4538660499
2708	0.4538560609
2709	0.4538493811
2710	0.4538423949
2711	0.4538351942
2712	0.4538251439
2713	0.4538141743
2714	0.4538066672
2715	0.4537988537
2716	0.4537905193
2717	0.4537813882
2718	0.4537727474
2719	0.4537631874
2720	0.4537520952
2721	0.4537414627
2722	0.4537340476
2723	0.4537245488
2724	0.45371505
2725	0.4537066543
2726	0.4536967879
2727	0.4536862779
2728	0.4536768404
2729	0.4536690576
2730	0.4536605087
2731	0.4536505503
2732	0.4536412354
2733	0.4536321962
2734	0.4536224217
2735	0.4536138728
2736	0.4536075607
2737	0.453598736
2738	0.4535901871
2739	0.4535820672
2740	0.4535752649
2741	0.4535677884
2742	0.453558688
2743	0.4535491892
2744	0.453541345
2745	0.4535312334
2746	0.4535244311
2747	0.4535150242
2748	0.4535050965
2749	0.453494893
2750	0.4534870488
2751	0.4534771211
2752	0.4534668563
2753	0.453458001
2754	0.4534489005
2755	0.4534413321
2756	0.4534329671
2757	0.4534211702
2758	0.4534128358
2759	0.4534052368
2760	0.453396167
2761	0.4533880164
2762	0.453379682
2763	0.4533696011
2764	0.4533620633
2765	0.453353208
2766	0.4533457316
2767	0.4533355893
2768	0.4533296143
2769	0.4533207284
2770	0.4533124859
2771	0.4533053158
2772	0.4532961541
2773	0.4532886777
2774	0.4532802513
2775	0.4532728668
2776	0.453263797
2777	0.4532582509
2778	0.4532523985
2779	0.4532388244
2780	0.4532292337
2781	0.4532197656
2782	0.4532111554
2783	0.4532030661
2784	0.4531963557
2785	0.4531880826
2786	0.4531790434
2787	0.4531720266
2788	0.4531634164
2789	0.4531535499
2790	0.4531451849
2791	0.4531358393
2792	0.4531293434
2793	0.4531192624
2794	0.4531111119
2795	0.453099744
2796	0.4530906742
2797	0.4530798578
2798	0.4530672337
2799	0.4530583477
2800	0.4530517292
2801	0.453040729
2802	0.453032364
2803	0.4530224975
2804	0.453014255
2805	0.4530054916
2806	0.4529981378
2807	0.4529906
2808	0.4529823575
2809	0.4529761986
2810	0.4529676498
2811	0.4529609393
2812	0.4529535242
2813	0.4529455574
2814	0.4529359974
2815	0.4529271727
2816	0.452918011
2817	0.4529123424
2818	0.4529042837
2819	0.4528963477
2820	0.4528872472
2821	0.4528816092
2822	0.4528698737
2823	0.4528609877
2824	0.452853787
2825	0.4528454526
2826	0.4528373633
2827	0.4528297337
2828	0.4528190705
2829	0.4528085606
2830	0.4527990006
2831	0.4527917692
2832	0.4527844153
2833	0.4527750698
2834	0.452764713
2835	0.452755919
2836	0.4527479523
2837	0.4527399856
2838	0.4527304562
2839	0.4527212945
2840	0.4527134503
2841	0.4527066786
2842	0.4526983442
2843	0.4526916031
2844	0.4526832687
2845	0.452672912
2846	0.4526661709
2847	0.4526567947
2848	0.4526503601
2849	0.4526422402
2850	0.4526340283
2851	0.4526254488
2852	0.4526177578
2853	0.4526108329
2854	0.4526018857
2855	0.4525930304
2856	0.4525847573
2857	0.4525763003
2858	0.452568977
2859	0.4525619602
2860	0.4525506842
2861	0.4525431465
2862	0.4525354249
2863	0.4525271211
2864	0.4525190625
2865	0.4525104523
2866	0.4525020566
2867	0.4524934465
2868	0.4524826914
2869	0.4524766857
2870	0.452469914
2871	0.4524598331
2872	0.4524509777
2873	0.4524440835
2874	0.4524345847
2875	0.4524281807
2876	0.4524215316
2877	0.4524138712
2878	0.4524059045
2879	0.4523971412
2880	0.4523873972
2881	0.4523811771
2882	0.4523729652
2883	0.4523674498
2884	0.4523611071
2885	0.4523551321
2886	0.4523470428
2887	0.4523371763
2888	0.4523256246
2889	0.4523186997
2890	0.4523114683
2891	0.4523055852
2892	0.4522973427
2893	0.4522890083
2894	0.4522827882
2895	0.4522756794
2896	0.4522689077
2897	0.4522615845
2898	0.4522537403
2899	0.4522473976
2900	0.4522391551
2901	0.4522305143
2902	0.4522217815
2903	0.4522150405
2904	0.4522088816
2905	0.4522027227
2906	0.4521926417
2907	0.4521844605
2908	0.4521776888
2909	0.4521711929
2910	0.4521627053
2911	0.4521549837
2912	0.4521492844
2913	0.4521390809
2914	0.4521311755
2915	0.4521237297
2916	0.4521183981
2917	0.4521104008
2918	0.4521033533
2919	0.4520941916
2920	0.4520862248
2921	0.4520802498
2922	0.452072375
2923	0.4520641019
2924	0.4520559513
2925	0.4520496699
2926	0.4520434191
